X,Y,OBJECTID,PROPERTY_ID,UGLG_KEY,HUB_NAME_TEXT,SERVICING_SITE_NAME_TEXT,PROJECT_MANAGER_NAME_TEXT,PROPERTY_NAME_TEXT,ADDRESS_LINE1_TEXT,ADDRESS_LINE2_TEXT,AUTOMATIC_GEOCODE_IND,CONGRESSIONAL_DISTRICT_CODE,PLACED_BASE_CITY_NAME_TEXT,TOTAL_ASSISTED_UNIT_COUNT,TOTAL_UNIT_COUNT,PROPERTY_ON_SITE_PHONE_NUMBER,PROPERTY_CATEGORY_NAME,CLIENT_GROUP_CODE,CLIENT_GROUP_NAME,CLIENT_GROUP_TYPE,REAC_LAST_INSPECTION_ID,REAC_LAST_INSPECTION_SCORE,FASS_LAST_PERFORMANCE_VALUE,FASS_LST_TOT_MGMT_COND_CNT,FASS_LAST_REFERRED_TO_CODE,IS_AFS_REQUIRED_IND,AFS_FISCAL_YR_END_DATE,HAS_ACTIVE_FINANCING_IND,PRIMARY_FINANCING_TYPE,IS_ALL_FINANCING_PIPELINE_IND,IS_ALL_CONTRACT_PIPELINE_IND,IS_UNDER_MANAGEMENT_IND,HAS_SERVICE_AGREEMENT_IND,HAS_USE_RESTRICTION_IND,HAS_ACTIVE_IRP_IND,IS_SERVICE_COORDINATOR_IND,PRIMARY_FHA_NUMBER,ASSOCIATED_FHA_NUMBER,ASSOCIATED_CONTRACT_NUMBER,IS_ACTIVE_DEC_CASE_IND,WAS_EVER_DEC_CASE_IND,IS_INSURED_IND,WAS_EVER_INSURED_IND,IS_202_811_IND,WAS_EVER_202_811_IND,IS_HUD_HELD_IND,IS_HUD_OWNED_IND,IS_FLEXIBLE_SUBSIDY_IND,IS_HOSPITAL_IND,IS_NURSING_HOME_IND,IS_BOARD_AND_CARE_IND,IS_ASSISTED_LIVING_IND,IS_REFINANCED_IND,IS_221D3_IND,IS_221D4_IND,IS_236_IND,IS_IN_DEFAULT_DELINQUENT_IND,IS_NON_INSURED_IND,IS_BMIR_IND,IS_RISK_SHARING_IND,IS_MIP_IND,IS_CO_INSURED_IND,IS_SUBSIDIZED_IND,WAS_EVER_SUBSIDIZED_IND,HAS_ACTIVE_ASSISTANCE_IND,WAS_EVER_ASSISTED_IND,IS_ACC_OLD_IND,IS_ACC_PERFORMANCE_BASED_IND,IS_SEC8_IND,IS_PAC_IND,IS_PRAC_IND,IS_RENT_SUPPLEMENT_IND,IS_SECTION_236_RAP_IND,IS_SEC8_202_IND,IS_SEC8_FMHA_515_IND,IS_SEC8_STATE_AGENCY_HFA_IND,IS_SEC8_LMSA_IND,IS_SEC8_PRPRTY_DISPOSITION_IND,IS_SEC8_PRESERVATION_IND,IS_SEC8_OTHR_NW_CNSTRCTION_IND,IS_SEC8_OTHER_SUB_REHAB_IND,IS_PENSION_FUND_IND,IS_PAC_202_IND,IS_PAC_811_IND,IS_PRAC_202_IND,IS_PRAC_811_IND,HAS_FULL_DEBT_RESTRUCTURE_IND,LAST_CRITICAL_DATE_DESC,OAHP_PROJECT_RECOMMENDATION_TX,OAHP_PROCESSING_TYPE,IS_ON_WATCH_LIST_IND,IS_GREEN_RETROFIT_IND,IS_202_DIRECT_LOAN_IND,IS_202_CAPITAL_ADVANCE_IND,IS_811_CAPITAL_ADVANCE_IND,ENERGY_PERFORMANCE_CONTRCT_IND,IS_SEC8_RAD_DEMO_CONV_IND,FINANCIAL_STMNT_REQ_IND,IS_811_PRA_DEMO_IND,CONTRACT1,CONTRACT2,CONTRACT_COUNT,UNITS1,UNITS2,MAXIMUM_CONTRACT_UNIT_COUNT,PROGRAM_TYPE1,PROGRAM_TYPE2,EXPIRATION_DATE1,EXPIRATION_DATE2,RENT_TO_FMR_RATIO1,RENT_TO_FMR_RATIO2,BD0_CNT1,BD0_CNT2,BD1_CNT1,BD1_CNT2,BD2_CNT1,BD2_CNT2,BD3_CNT1,BD3_CNT2,BD4_CNT1,BD4_CNT2,BD5_CNT1,BD5_CNT2,FHA_NUM1,FHA_NUM2,SOACODE1,SOACODE2,SOA_NAME1,SOA_NAME2,TAXCREDIT1,TAXCREDIT2,FHA_COUNT,STATE2KX,CNTY_NM2KX,CNTY2KX,TRACT2KX,BG2KX,BLOCK2KX,CURCNTY_NM,CURCNTY,CURCOSUB,CURCOSUB_NM,PLACE2KX,PLACE_NM2KX,PLACE_CC2KX,PLACE_INC2KX,MSA,MSA_NM,CBSA,CBSA_NM,NECTA,NECTA_NM,METRO,MICRO,FCD_FIPS91,HLC,DPV,DPVRC,DPVACT,DPVNOST,STD_ADDR,URB_OUT,STD_CITY,STD_ST,STD_ZIP5,STD_ZIP9,ZIP_CLASS,ZCTA2KX,DPBC,DPBC_CKSUM,STD_ZIP11,ADDR_TYPE,APT_NO,APT_TYPE,C1PGRC,C1PPRB,C1PDRC,C1PSRC,C1PARC,C1PRC9,MSGUSPS,LAT,LON,RC2KX,STM2KX,LVL2KX,UR,MSG2KX,COUNTY_LEVEL,PLACE_LEVEL,TRACT_LEVEL,BLKGRP_LEVEL,MTR_LATEST_DSCR,MGMT_AGENT_ORG_NAME,MGMT_CONTACT_FULL_NAME,MGMT_CONTACT_INDV_TITLE_TEXT,MGMT_CONTACT_ADDRESS_LINE1,MGMT_CONTACT_ADDRESS_LINE2,MGMT_CONTACT_CITY_NAME,MGMT_CONTACT_STATE_CODE,MGMT_CONTACT_ZIP_CODE,MGMT_CONTACT_MAIN_PHN_NBR,MGMT_CONTACT_EMAIL_TEXT,LOAN_MATURITY_DATE,DEMO_RESTRUCTURE_CLOSING_DATE,REAC_LAST_INSPCT_RELEASE_DATE,MARK_TO_MARKET_RESTRUCTURE_DT,REAC_LAST_INSPECTION_DATE,FASS_LAST_AFS_CLOSED_DATE,FASS_LAST_REPORTING_END_DT,FULL_DEBT_RESTRUCTURE_DATE,LAST_CRITICAL_DATE,NGHBRHD_NTWRK_EST_DATE,OCCUPANCY_DATE,WATCH_LIST_DATE,ORIGINAL_LOAN_AMOUNT,UNIT_MRKT_RENT_CNT,INITIAL_ENDORSEMENT_DATE,TOTAL_AVBL_UNITS,PCT_OCCUPIED,NUMBER_REPORTED,PCT_REPORTED,MONTHS_SINCE_REPORT,PCT_MOVEIN,PEOPLE_PER_UNIT,PEOPLE_TOTAL,RENT_PER_MONTH,SPENDING_PER_MONTH,HH_INCOME,PERSON_INCOME,PCT_LT5K,PCT_5K_LT10K,PCT_10K_LT15K,PCT_15K_LT20K,PCT_GE20K,PCT_WAGE_MAJOR,PCT_WELFARE_MAJOR,PCT_OTHER_MAJOR,PCT_MEDIAN,PCT_LT50_MEDIAN,PCT_LT30_MEDIAN,PCT_2ADULTS,PCT_1ADULT,PCT_FEMALE_HEAD,PCT_FEMALE_HEAD_CHILD,PCT_DISABLED_LT62,PCT_DISABLED_GE62,PCT_DISABLED_ALL,PCT_LT24_HEAD,PCT_AGE25_50,PCT_AGE51_61,PCT_AGE62PLUS,PCT_AGE85PLUS,PCT_MINORITY,PCT_BLACK,PCT_NATIVE_AMERICAN,PCT_ASIAN,PCT_HISPANIC,MONTHS_WAITING,MONTHS_FROM_MOVEIN,PCT_UTILITY_ALLOW,AVE_UTIL_ALLOW,PCT_BED1,PCT_BED2,PCT_BED3,PCT_OVERHOUSED,TMINORITY,TPOVERTY,TPCT_OWNSFD,CHLDRN_MBR_CNT,ELDLY_PRCNT,PCT_DISABLED_LT62_ALL,PCT_LT80_MEDIAN,MEDIAN_INC_AMNT,LAST_UPDT_DTTM,ANNL_EXPNS_AMNT,ANNL_EXPNS_AMNT_PREV_YR
-82.894226999622447,42.474779999074258,25198,800224320,2670760,OHP,OHP,DANIEL JOHNSON III,Beachwood Manor,24600 Greater Mack,,Y,09,St. Clair Shores,0,98,,Insured-Unsubsidized,00,,,542826,68  c,Not Assessed,0,None,Y,12/31,Y,Insured,N,N,Y,N,N,N,N,04422072,04422072,,N,Y,Y,Y,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,,,N,N,,N,N,N,N,Y,N,,,0,0,0,0,223(a)(7) Refi of 223f ALF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,04422072,,RFQ,,223(a)(7) Refi of 223f ALF,,N,,1,26,Macomb,099,251600,1,1009,Macomb,099,70760,St. Clair Shores,70760,St. Clair Shores city,C5,,2160,"Detroit, MI PMSA",19820,"Detroit-Warren-Dearborn, MI Metropolitan Statistical Area",99999,,1,0,2609,5370,Y,,,,24600 Greater Mack Ave,,St Clair Shores,MI,48080,1321,,48080,00,3,48080132100,S,,,,1,,N,,,90% Overall probable correctness,42.47478,-82.894227,S,,R,U,** Street-Level Rooftop **,26099,2670760,26099251600,260992516001,2.582,Beechwood Manor Realty LLC,,,,,,,,,,2042-02-01T00:00:00.000Z,,2016-03-30T00:00:00.000Z,,2016-03-29T00:00:00.000Z,2017-04-01T00:00:00.000Z,2016-12-31T00:00:00.000Z,,,,,,4268000,98,2013-06-27T00:00:00.000Z,0,0,0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,2017-10-16T14:32:47.000Z,-4,-4
-83.048842999725821,42.397120998949383,25202,800224649,2636280,OHP,OHP,KIA J JOHNSON,St. Joseph's Health Care,9400 Conant,,Y,14,HAMTRAMCK,0,49,313-874-4500,Insured-Unsubsidized,00,,,588733,76  c,Not Assessed,0,None,Y,12/31,Y,Insured,N,N,Y,N,N,N,N,04422073,04422073,,N,Y,Y,Y,N,N,N,N,N,N,Y,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,,,N,N,,N,N,N,N,Y,N,,,0,0,0,0,223(a)(7) Refi of 223f Nursing/ ICF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,04422073,,RFP,,223(a)(7) Refi of 223f Nursing/ ICF,,N,,1,26,Wayne,163,552400,2,2017,Wayne,163,36280,Hamtramck,36280,Hamtramck city,C5,,2160,"Detroit, MI PMSA",19820,"Detroit-Warren-Dearborn, MI Metropolitan Statistical Area",99999,,1,0,2614,2748,Y,,,,9400 Conant St,,Hamtramck,MI,48212,3538,,48212,00,4,48212353800,S,,,,1,,N,,,90% Overall probable correctness,42.397121,-83.048843,S,,R,U,** Street-Level Rooftop **,26163,2636280,26163552400,261635524002,0.655,Olympia Group LLC,,,,,,,,,,2033-02-01T00:00:00.000Z,,2017-01-25T00:00:00.000Z,,2017-01-05T00:00:00.000Z,2017-08-23T00:00:00.000Z,2016-12-31T00:00:00.000Z,,,,,,6014800,49,2014-01-30T00:00:00.000Z,0,0,0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,2017-10-16T14:32:47.000Z,-4,-4
-83.113528000067504,42.37741299886131,25396,800224339,2622000,Detroit,Detroit,ANGELA M WITT,WEST BOSTON APTS 2,2725 W Boston Blvd,,Y,13,DETROIT,35,38,313-965-4547,Insured-Subsidized,00,,,592461,81  b,22 - Red,0,MFH,Y,12/31,Y,Insured,N,N,Y,N,N,N,N,04411276,04411276,MI28E000057,N,N,Y,Y,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,Y,Y,Y,Y,N,Y,Y,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,,,,,N,N,,N,N,N,N,Y,N,MI28E000057,,1,35,0,35,PD/8 SR,,31-DEC-32,,99,0,0,0,35,0,0,0,0,0,0,0,0,0,04411276,,HRI,,223(f) Refi/ Purchase Apts,,N,,1,26,Wayne,163,531100,2,2002,Wayne,163,22000,Detroit,22000,Detroit city,C5,,2160,"Detroit, MI PMSA",19820,"Detroit-Warren-Dearborn, MI Metropolitan Statistical Area",99999,,1,0,2613,1698,D,,,,2725 W Boston Blvd,,Detroit,MI,48206,1753,,48206,99,6,48206175399,H,,,,0,,,N,,100% Overall probable correctness,42.377413,-83.113528,S,,R,U,** Street-Level Rooftop **,26163,2622000,26163531100,261635311002,-0.088,"1st City, LLC",Stanley Bush,,"28 W Adams Ave, Suite 900",,Detroit,MI,48226,313-965-4547,sbush1stcity@aol.com,2048-06-01T00:00:00.000Z,,2017-07-06T00:00:00.000Z,,2017-07-06T00:00:00.000Z,,2016-12-31T00:00:00.000Z,,,,,,859500,0,2013-05-21T00:00:00.000Z,35,93.49,35,100,6,20,1.1,37,224,484,9356,8850,21.21,42.42,21.21,9.09,6.06,25.71,0,68.57,13.8,100,85.71,0,2.86,48.57,2.86,53.57,28.57,45.95,2.86,25.71,51.43,20,0,100,100,0,0,0,0,43,100,35,100,0,0,0,94.91,76.98,30.88,1,18.92,40.54,100,8988,2017-10-16T14:32:47.000Z,190183,192763
-83.059543000161597,42.349489999284714,25454,800233348,2622000,Detroit,Detroit,KAREN J OSTRANDER,WOODWARD GARDEN APARTMENTS,3901-15 WOODWARD AVE,,Y,13,DETROIT,0,61,313-965-4547,Insured-Unsubsidized,FE,Family & Elderly,Family,559610,95  a,100 - Green*,0,,Y,12/31,Y,Insured,N,N,Y,N,N,N,N,04432044,04432044,,N,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,,,N,N,,N,N,N,N,Y,N,,,0,0,0,0,220 NC/SR in Urban Renewal Area,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,04432044,,LUR,,220 NC/SR in Urban Renewal Area,,N,,1,26,Wayne,163,520300,2,2000,Wayne,163,22000,Detroit,22000,Detroit city,C5,,2160,"Detroit, MI PMSA",19820,"Detroit-Warren-Dearborn, MI Metropolitan Statistical Area",99999,,1,0,2613,1698,Y,,,,3901 Woodward Ave,,Detroit,MI,48201,2009,,48201,01,3,48201200901,S,,,,0,,,,,100% Overall probable correctness,42.34949,-83.059543,S,,R,U,** Street-Level Rooftop **,26163,2622000,26163520300,261635203002,,"1st City, LLC",Stanley Bush,,28 West Adams,"Grand Park Centre, Suite 500",Detroit,MI,48226,(313) 965-4547 x 225,sbush1stcity@aol.com,2053-12-01T00:00:00.000Z,,2016-05-10T00:00:00.000Z,,2016-05-02T00:00:00.000Z,,2016-12-31T00:00:00.000Z,,,,2014-03-20T00:00:00.000Z,,7985700,61,2012-05-08T00:00:00.000Z,0,0,0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,2017-10-16T14:32:47.000Z,-4,-4
-83.367479999834529,42.295256999057507,25539,800223316,2686000,Detroit,Detroit,MARK R LATHROP,ADAMS SQUARE APTS,2001 KALEY AVENUE,,Y,13,Westland,0,120,(734) 595-3748,Insured-Unsubsidized,00,,,561738,99  c,Not Assessed,0,None,Y,12/31,Y,Insured,N,N,Y,N,N,N,N,04411110,04411110,,N,Y,Y,Y,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,,,N,N,,N,N,N,N,Y,N,,,0,0,0,0,223(f) Refi/ Purchase Apts,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,04411110,,HRI,,223(f) Refi/ Purchase Apts,,Y,,1,26,Wayne,163,568500,3,3001,Wayne,163,86000,Westland,86000,Westland city,C5,,2160,"Detroit, MI PMSA",19820,"Detroit-Warren-Dearborn, MI Metropolitan Statistical Area",99999,,1,0,2613,6378,Y,,,,2001 Kaley Ave,,Westland,MI,48186,4582,,48186,01,3,48186458201,S,,,,0,,,,,100% Overall probable correctness,42.295257,-83.36748,S,,R,U,** Street-Level Rooftop **,26163,2686000,26163568500,261635685003,0.866,"MHT Management, LLC",,,,,,,,,,2041-05-01T00:00:00.000Z,,2017-06-16T00:00:00.000Z,,2017-06-12T00:00:00.000Z,2017-04-03T00:00:00.000Z,2016-12-31T00:00:00.000Z,,,,1999-12-02T00:00:00.000Z,,3203500,120,2006-04-11T00:00:00.000Z,0,0,0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,2017-10-16T14:32:47.000Z,-4,-4
-83.131223999985963,42.646095999047773,25556,800226248,2669035,Detroit,Detroit,MARK R LATHROP,ESSEX AT HAMPTON APARTMENTS,64  Village Circle Drive,,Y,08,Rochester Hills,0,442,(248) 852-7500,Insured-Unsubsidized,,,,540914,82  c*,92 - Green*,0,None,Y,12/31,Y,Insured,N,N,Y,N,N,N,N,04411408,04411408,,N,Y,Y,Y,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,,,N,N,,N,N,N,N,Y,N,,,0,0,0,0,223(a)(7) Refi of 223(f) Apts,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,04411408,,REK,,223(a)(7) Refi of 223(f) Apts,,N,,1,26,Oakland,125,194000,1,1005,Oakland,125,69035,Rochester Hills,69035,Rochester Hills city,C5,,2160,"Detroit, MI PMSA",19820,"Detroit-Warren-Dearborn, MI Metropolitan Statistical Area",99999,,1,0,2608,5215,Y,,,,64 Village Cir,,Rochester Hills,MI,48307,3904,,48307,64,2,48307390464,S,,,,2,,,,,80% Overall probable correctness,42.646096,-83.131224,S,,R,U,** Street-Level Rooftop **,26125,2669035,26125194000,261251940001,2.297,"Slavik Management, LLC",Jane Bevins,,32500 Telegraph Road #222,,Bingham Farms,MI,48025,248-203-0011,JBevins@slavikmanagement.com,2052-06-01T00:00:00.000Z,,2015-10-23T00:00:00.000Z,,2015-10-15T00:00:00.000Z,2017-09-05T00:00:00.000Z,2016-12-31T00:00:00.000Z,,,,2009-12-29T00:00:00.000Z,,14896100,442,2017-05-30T00:00:00.000Z,0,0,0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,2017-10-16T14:32:47.000Z,-4,-4
-84.401565000400822,42.266718999266743,25644,800223579,2641420,Detroit,Detroit,BRENDA BLAIES,BLAIR PARK APARTMENTS,606 Blair Park Dr,,Y,07,JACKSON,100,100,517-784-9009,Insured-Subsidized,00,,,594915,87  c*,80 - Green,0,None,Y,12/31,Y,Insured,N,N,Y,N,N,N,N,04711118,04711118,MI33H150074,N,N,Y,Y,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,Y,Y,Y,Y,Y,N,Y,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,,,,,N,N,,N,N,N,N,Y,N,MI33H150074,,1,100,0,100,HFDA/8 NC,,14-APR-34,,101.19999695,0,0,0,0,0,80,0,20,0,0,0,0,0,04711118,,REK,,223(a)(7) Refi of 223(f) Apts,,N,,1,26,Jackson,075,006900,2,2005,Jackson,075,41420,Jackson,41420,Jackson city,C5,,3520,"Jackson, MI MSA",27100,"Jackson, MI Metropolitan Statistical Area",99999,,1,0,2607,3174,Y,,,,606 Blair Park Dr,,Jackson,MI,49202,2378,,49202,06,7,49202237806,S,,,,0,,,,,100% Overall probable correctness,42.266719,-84.401565,S,,R,U,** Street-Level Rooftop **,26075,2641420,26075006900,260750069002,1.918,Independent Management Services,LeAnn Ridgway,Property Manager,14381 North Rd,,Fenton,MI,48430,810-750-7000,leann@imsteam.net,2047-10-01T00:00:00.000Z,,2017-06-22T00:00:00.000Z,,2017-06-21T00:00:00.000Z,2017-03-01T00:00:00.000Z,2016-12-31T00:00:00.000Z,,,,,,3500000,2,2012-09-25T00:00:00.000Z,100,95.28,102,100,4,36.27,2.5,255,206,651,8924,3570,39.6,18.81,22.77,8.91,9.9,50.98,6.86,41.18,14.81,100,81.37,6.86,83.33,97.06,88.24,0.99,0,0.39,66.67,33.33,0,0,0,42.16,37.25,1.96,0,2.94,0,34,100,88,0,80.39,19.61,9.8,23.86,31.04,73.2,143,0.39,0.39,100,8149,2017-10-16T14:32:47.000Z,744879,753471
-83.390874000125436,42.28005099873856,25732,800225211,2684940,Detroit,Detroit,MARK R LATHROP,WESTCHESTER TOWERS,35700 Michigan Avenue,,Y,13,Wayne,0,223,734-729-0800,Insured-Unsubsidized,,,,336321,87  c*,61 - Yellow,2,None,Y,12/31,Y,Insured,N,N,Y,N,N,N,N,04411283,04411283,,N,Y,Y,Y,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,,,N,N,,N,N,N,N,Y,N,,,0,0,0,0,223(a)(7) Refi of 223(f) Apts,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,04411283,,REK,,223(a)(7) Refi of 223(f) Apts,,N,,1,26,Wayne,163,566500,1,1014,Wayne,163,84940,Wayne,84940,Wayne city,C5,,2160,"Detroit, MI PMSA",19820,"Detroit-Warren-Dearborn, MI Metropolitan Statistical Area",99999,,1,0,2613,6324,D,,,,35700 E Michigan Ave,,Wayne,MI,48184,1648,,48184,99,8,48184164899,H,,,,1,N,,N,,90% Overall probable correctness,42.280051,-83.390874,S,,R,U,** Street-Level Rooftop **,26163,2684940,26163566500,261635665001,0.592,"Continental Management, LLC",Tom Lydick,Property Manager,32600 Telegraph Rd Ste 202,,Bingham Farms,MI,48025,248-731-7810,tlydick@continentalmgt.com,2048-02-01T00:00:00.000Z,,2011-10-26T00:00:00.000Z,,2011-10-21T00:00:00.000Z,2017-03-15T00:00:00.000Z,2016-12-31T00:00:00.000Z,,,,2007-12-20T00:00:00.000Z,,2498700,223,2013-01-24T00:00:00.000Z,0,0,0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,2017-10-16T14:32:47.000Z,-4,-4
-86.429051000306586,43.959770999160916,25756,800223605,2649640,OHP,OHP,SCOTT A JULLIAN,Ludington Woods Living Center,502 North Sherman St.,,Y,02,LUDINGTON,0,40,,Insured-Unsubsidized,ALC,Assisted Living Care,Elderly,578445,73  c,No Overall Rating*,0,None,Y,12/31,Y,Insured,N,N,Y,N,N,N,N,04722075,04722075,,N,Y,Y,Y,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,,,N,N,,N,N,N,N,Y,N,,,0,0,0,0,223(a)(7) Refi of 223f ALF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,04722075,,RFQ,,223(a)(7) Refi of 223f ALF,,N,,1,26,Mason,105,950400,5,5014,Mason,105,49640,Ludington,49640,Ludington city,C5,,9999,,31220,"Ludington, MI Micropolitan Statistical Area",99999,,0,1,2602,3684,Y,,,,502 N Sherman St,,Ludington,MI,49431,1989,,49431,02,0,49431198902,S,,,,0,,,,,100% Overall probable correctness,43.959771,-86.429051,S,,R,U,** Street-Level Rooftop **,26105,2649640,26105950400,261059504005,3.09,"Leisure Living Mangement, Inc.",,,,,,,,,,2041-10-01T00:00:00.000Z,,2017-08-25T00:00:00.000Z,,2017-08-24T00:00:00.000Z,2017-03-16T00:00:00.000Z,2016-12-31T00:00:00.000Z,,,,2002-01-01T00:00:00.000Z,,3375500,40,2011-11-29T00:00:00.000Z,0,0,0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,2017-10-16T14:32:47.000Z,-4,-4
-84.219450999918664,43.61958799882585,25939,800236040,2653780,Detroit,Detroit,JOHN A GODIN,MIDLAND MANOR APARTMENTS,619 Eastlawn Drive,,Y,04,MIDLAND,0,64,989-832-8023,Insured-Unsubsidized,,,,560616,82  b,100 - Green*,0,None,Y,12/31,Y,Insured,N,N,Y,N,N,N,N,04811036,04811036,,N,N,Y,Y,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,,,N,N,,N,N,N,N,Y,N,,,0,0,0,0,223(f) Refi/ Purchase Apts,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,04811036,,HRI,,223(f) Refi/ Purchase Apts,,N,,1,26,Midland,111,290200,2,2022,Midland,111,53780,Midland,53780,Midland city (part),C5,,6960,"Saginaw-Bay City-Midland, MI MSA",33220,"Midland, MI Metropolitan Statistical Area",99999,,1,0,2604,4086,Y,,,,619 Eastlawn Dr,,Midland,MI,48640,5663,,48640,19,8,48640566319,S,,,,0,,,,,100% Overall probable correctness,43.619588,-84.219451,S,,R,U,** Street-Level Rooftop **,26111,2653780,26111290200,261112902002,2.061,A.J. Damman Co. L.C.,Michael J Damman,,1130 Lake Angelus Shrs,,Lake Angelus,MI,48326,248-528-2700,mdamman@damman.com,2047-02-01T00:00:00.000Z,,2016-04-19T00:00:00.000Z,,2016-04-18T00:00:00.000Z,2017-03-11T00:00:00.000Z,2016-12-31T00:00:00.000Z,,,,,,1560000,64,2012-01-26T00:00:00.000Z,0,0,0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,2017-10-16T14:32:47.000Z,-4,-4
